image_name,cve,scanners
buildpack-deps,CVE-2011-3389,grype+snyk+trivy
buildpack-deps,CVE-2023-25193,grype+snyk+trivy
buildpack-deps,CVE-2010-1679,grype+snyk+trivy
buildpack-deps,CVE-2023-31082,grype+trivy
buildpack-deps,CVE-2023-3640,grype+trivy
buildpack-deps,CVE-2020-36694,grype+trivy
buildpack-deps,CVE-2023-31486,grype+snyk+trivy
buildpack-deps,CVE-2022-45888,grype+trivy
buildpack-deps,CVE-2023-38633,grype+snyk+trivy
buildpack-deps,CVE-2023-27043,grype+snyk+trivy
buildpack-deps,CVE-2023-0160,grype+trivy
buildpack-deps,CVE-2023-3776,grype+trivy
buildpack-deps,CVE-2019-6110,grype+snyk+trivy
buildpack-deps,CVE-2021-4217,grype+snyk+trivy
buildpack-deps,CVE-2019-12455,grype+trivy
buildpack-deps,CVE-2023-38288,grype+snyk+trivy
buildpack-deps,CVE-2016-10009,grype+snyk+trivy
buildpack-deps,CVE-2016-9115,grype+snyk+trivy
buildpack-deps,CVE-2017-7475,grype+snyk+trivy
buildpack-deps,CVE-2019-12380,grype+trivy
buildpack-deps,CVE-2022-44034,grype+trivy
buildpack-deps,CVE-2023-25652,grype+snyk+trivy
buildpack-deps,CVE-2016-8866,grype+snyk+trivy
buildpack-deps,CVE-2008-1687,grype+snyk+trivy
buildpack-deps,CVE-2023-38408,grype+snyk+trivy
buildpack-deps,CVE-2020-27842,trivy
buildpack-deps,CVE-2023-2953,grype+snyk+trivy
buildpack-deps,CVE-2017-9937,grype+snyk+trivy
buildpack-deps,CVE-2020-14304,grype+trivy
buildpack-deps,CVE-2016-9118,trivy
buildpack-deps,CVE-2023-2898,grype+trivy
buildpack-deps,CVE-2023-3397,grype+trivy
buildpack-deps,CVE-2023-4273,grype+trivy
buildpack-deps,CVE-2017-17479,grype+snyk+trivy
buildpack-deps,CVE-2019-6988,grype+snyk+trivy
buildpack-deps,CVE-2017-17740,grype+snyk+trivy
buildpack-deps,CVE-2001-1483,grype+snyk+trivy
buildpack-deps,CVE-2019-16233,grype+trivy
buildpack-deps,CVE-2023-29659,grype+snyk+trivy
buildpack-deps,CVE-2023-31484,grype+snyk+trivy
buildpack-deps,CVE-2023-29007,grype+snyk+trivy
buildpack-deps,CVE-2023-2908,grype+snyk+trivy
buildpack-deps,CVE-2007-3476,grype+snyk+trivy
buildpack-deps,CVE-2019-16089,grype+trivy
buildpack-deps,CVE-2018-1000007,grype+snyk+trivy
buildpack-deps,CVE-2014-9892,grype+trivy
buildpack-deps,CVE-2023-3772,grype+trivy
buildpack-deps,CVE-2017-16232,grype+snyk+trivy
buildpack-deps,CVE-2022-45884,grype+trivy
buildpack-deps,CVE-2023-37769,grype+snyk+trivy
buildpack-deps,CVE-2022-48303,grype+snyk+trivy
buildpack-deps,CVE-2019-16230,grype+trivy
buildpack-deps,CVE-2019-1010025,grype+snyk+trivy
buildpack-deps,CVE-2023-27103,grype+snyk+trivy
buildpack-deps,CVE-2023-3428,grype+snyk+trivy
buildpack-deps,CVE-2018-15607,grype+snyk+trivy
buildpack-deps,CVE-2023-25433,grype+snyk+trivy
buildpack-deps,CVE-2018-20796,grype+snyk+trivy
buildpack-deps,CVE-2021-3575,grype+snyk+trivy
buildpack-deps,CVE-2023-34151,grype+snyk+trivy
buildpack-deps,CVE-2018-5709,grype+snyk+trivy
buildpack-deps,CVE-2023-32570,grype+snyk+trivy
buildpack-deps,CVE-2017-11755,grype+snyk+trivy
buildpack-deps,CVE-2018-20845,trivy
buildpack-deps,CVE-2023-3773,grype+trivy
buildpack-deps,CVE-2022-3219,grype+snyk+trivy
buildpack-deps,CVE-2008-1688,grype+snyk+trivy
buildpack-deps,CVE-2007-2243,grype+snyk+trivy
debian,CVE-2016-2781,grype+snyk+trivy
debian,CVE-2011-3389,grype+snyk+trivy
debian,CVE-2019-1010022,grype+snyk+trivy
debian,CVE-2023-31486,grype+snyk+trivy
debian,CVE-2022-27943,grype+snyk+trivy
debian,CVE-2018-6829,grype+snyk+trivy
debian,CVE-2005-2541,grype+snyk+trivy
debian,CVE-2011-4116,grype+snyk+trivy
debian,CVE-2023-29383,grype+snyk+trivy
debian,CVE-2023-31439,grype+snyk+trivy
debian,CVE-2010-2632,grype+snyk+trivy
debian,CVE-2019-1010024,grype+snyk+trivy
debian,CVE-2023-31438,grype+snyk+trivy
debian,CVE-2017-18018,grype+snyk+trivy
debian,CVE-2023-31484,grype+snyk+trivy
debian,CVE-2007-5686,grype+snyk+trivy
debian,CVE-2019-1010023,grype+snyk+trivy
debian,CVE-2010-4756,grype+snyk+trivy
debian,CVE-2019-9192,grype+snyk+trivy
debian,CVE-2022-0563,grype+snyk+trivy
debian,CVE-2022-48303,grype+snyk+trivy
debian,CVE-2019-1010025,grype+snyk+trivy
debian,CVE-2023-31437,grype+snyk+trivy
debian,CVE-2013-4392,grype+snyk+trivy
debian,CVE-2018-20796,grype+snyk+trivy
debian,CVE-2022-3219,grype+snyk+trivy
debian,CVE-2011-3374,grype+snyk+trivy
debian,CVE-2019-19882,grype+snyk+trivy
openjdk,CVE-2023-0286,grype+snyk+trivy
openjdk,CVE-2023-28484,grype+snyk+trivy
openjdk,CVE-2022-4415,grype+snyk+trivy
openjdk,CVE-2022-4304,grype+snyk+trivy
openjdk,CVE-2023-27535,grype+snyk+trivy
openjdk,CVE-2023-2603,grype+snyk+trivy
openjdk,CVE-2021-33560,grype+trivy
openjdk,CVE-2023-0361,grype+snyk+trivy
openjdk,CVE-2021-40528,grype+snyk+trivy
openjdk,CVE-2023-2283,grype+snyk+trivy
openjdk,CVE-2023-28321,grype+snyk+trivy
openjdk,CVE-2023-29469,grype+snyk+trivy
openjdk,CVE-2023-27536,grype+snyk+trivy
openjdk,CVE-2023-23916,grype+snyk+trivy
openjdk,CVE-2023-0215,grype+snyk+trivy
openjdk,CVE-2020-24736,grype+snyk+trivy
openjdk,CVE-2023-2602,grype+snyk+trivy
openjdk,CVE-2023-26604,grype+snyk+trivy
openjdk,CVE-2022-43552,grype+snyk+trivy
openjdk,CVE-2021-20232,grype+trivy
openjdk,CVE-2023-1667,grype+snyk+trivy
openjdk,CVE-2022-4450,grype+snyk+trivy
openjdk,CVE-2022-48303,grype+snyk+trivy
openjdk,CVE-2022-36227,grype+snyk+trivy
openjdk,CVE-2021-3580,grype+trivy
openjdk,CVE-2021-20231,grype+trivy
openjdk,CVE-2022-35252,grype+snyk+trivy
php,CVE-2018-9996,grype+snyk+trivy
php,CVE-2018-21232,grype+snyk+trivy
php,CVE-2018-12928,grype+trivy
php,CVE-2019-19378,grype+trivy
php,CVE-2022-3238,grype+trivy
php,CVE-2019-1010022,grype+snyk+trivy
php,CVE-2023-36191,grype+snyk+trivy
php,CVE-2022-27943,grype+snyk+trivy
php,CVE-2019-16231,grype+trivy
php,CVE-2018-6829,grype+snyk+trivy
php,CVE-2019-19070,grype+trivy
php,CVE-2023-4147,grype+trivy
php,CVE-2017-13694,grype+trivy
php,CVE-2023-2176,grype+trivy
php,CVE-2008-2544,grype+trivy
php,CVE-2023-1194,grype+trivy
php,CVE-2023-4132,grype+trivy
php,CVE-2007-6755,grype+snyk+trivy
php,CVE-2023-35827,grype+trivy
php,CVE-2011-4916,grype+trivy
php,CVE-2019-1010024,grype+snyk+trivy
php,CVE-2005-3660,grype+trivy
php,CVE-2023-37453,grype+trivy
php,CVE-2022-44032,grype+trivy
php,CVE-2007-5686,grype+snyk+trivy
php,CVE-2011-4915,grype+trivy
php,CVE-2010-4756,grype+snyk+trivy
php,CVE-2023-3817,grype+snyk+trivy
php,CVE-2013-7445,grype+trivy
php,CVE-2021-3714,grype+trivy
php,CVE-2023-4128,grype+trivy
php,CVE-2019-9192,grype+snyk+trivy
php,CVE-2022-0563,grype+snyk+trivy
php,CVE-2018-6952,grype+snyk+trivy
php,CVE-2023-40283,grype+trivy
php,CVE-2021-3864,grype+trivy
php,CVE-2015-3276,grype+snyk+trivy
php,CVE-2023-31437,grype+snyk+trivy
php,CVE-2023-3611,grype+trivy
php,CVE-2023-37454,grype+trivy
php,CVE-2023-3863,grype+trivy
php,CVE-2023-23039,grype+trivy
php,CVE-2023-4004,grype+trivy
php,CVE-2010-0928,grype+snyk+trivy
php,CVE-2023-3446,grype+snyk+trivy
php,CVE-2018-17977,grype+trivy
php,CVE-2020-36325,grype+snyk+trivy
php,CVE-2023-2975,grype+snyk+trivy
php,CVE-2018-18483,grype+snyk+trivy
php,CVE-2020-15719,grype+snyk+trivy
php,CVE-2023-23005,grype+trivy
php,CVE-2022-25265,grype+trivy
php,CVE-2005-2541,grype+snyk+trivy
php,CVE-2018-1121,grype+trivy
php,CVE-2007-6761,grype+trivy
php,CVE-2014-9900,grype+trivy
php,CVE-2023-4133,grype+trivy
php,CVE-2007-3719,grype+trivy
php,CVE-2023-4134,grype+trivy
php,CVE-2011-4116,grype+snyk+trivy
php,CVE-2023-26242,grype+trivy
php,CVE-2019-19449,grype+trivy
php,CVE-2022-44033,grype+trivy
php,CVE-2019-12379,grype+trivy
php,CVE-2023-31439,grype+snyk+trivy
php,CVE-2023-31083,grype+trivy
php,CVE-2010-2632,grype+snyk+trivy
php,CVE-2021-32256,grype+snyk+trivy
php,CVE-2017-13693,grype+trivy
php,CVE-2019-1010023,grype+snyk+trivy
php,CVE-2010-4563,grype+trivy
php,CVE-2016-8660,grype+trivy
php,CVE-2022-45885,grype+trivy
php,CVE-2012-4542,grype+trivy
php,CVE-2017-13716,grype+snyk+trivy
php,CVE-2023-1972,grype+snyk+trivy
php,CVE-2022-4543,grype+trivy
php,CVE-2021-3847,grype+trivy
php,CVE-2023-1076,grype+trivy
php,CVE-2015-2877,grype+trivy
php,CVE-2021-45261,grype+snyk+trivy
php,CVE-2023-31081,grype+trivy
php,CVE-2008-4609,grype+trivy
php,CVE-2021-26934,grype+trivy
php,CVE-2019-19882,grype+snyk+trivy
php,CVE-2023-1206,grype+trivy
php,CVE-2019-16232,grype+trivy
php,CVE-2010-4651,grype+snyk+trivy
php,CVE-2023-1193,grype+trivy
php,CVE-2019-15213,grype+trivy
php,CVE-2023-20588,grype+trivy
php,CVE-2023-34319,grype+trivy
php,CVE-2019-12378,grype+trivy
php,CVE-2022-0400,grype+trivy
php,CVE-2022-48502,grype+trivy
php,CVE-2023-4155,grype+trivy
php,CVE-2022-45919,grype+trivy
php,CVE-2017-14159,grype+snyk+trivy
php,CVE-2018-6951,grype+snyk+trivy
php,CVE-2023-29383,grype+snyk+trivy
php,CVE-2020-35501,grype+trivy
php,CVE-2010-5321,grype+trivy
php,CVE-2023-4010,grype+trivy
php,CVE-2023-4194,grype+trivy
php,CVE-2023-2430,grype+trivy
php,CVE-2023-21264,grype+trivy
php,CVE-2023-31438,grype+snyk+trivy
php,CVE-2019-12381,grype+trivy
php,CVE-2017-18018,grype+snyk+trivy
php,CVE-2018-20712,grype+snyk+trivy
php,CVE-2004-0230,grype+trivy
php,CVE-2022-41848,grype+trivy
php,CVE-2011-4917,grype+trivy
php,CVE-2019-16234,grype+trivy
php,CVE-2017-0630,grype+trivy
php,CVE-2019-12382,grype+trivy
php,CVE-2023-31085,grype+trivy
php,CVE-2020-11725,grype+trivy
php,CVE-2019-12456,grype+trivy
php,CVE-2019-19814,grype+trivy
php,CVE-2022-2961,grype+trivy
php,CVE-2022-45886,grype+trivy
php,CVE-2022-1247,grype+trivy
php,CVE-2021-45346,grype+snyk+trivy
php,CVE-2013-4392,grype+snyk+trivy
php,CVE-2019-20794,grype+trivy
php,CVE-2016-10723,grype+trivy
php,CVE-2023-36054,grype+snyk+trivy
php,CVE-2019-16229,grype+trivy
php,CVE-2023-1192,grype+trivy
php,CVE-2018-20673,grype+snyk+trivy
php,CVE-2011-3374,grype+snyk+trivy
php,CVE-2022-45887,grype+trivy
php,CVE-2023-0597,grype+trivy
php,CVE-2016-2781,grype+snyk+trivy
php,CVE-2011-3389,grype+snyk+trivy
php,CVE-2010-1679,grype+snyk+trivy
php,CVE-2023-31082,grype+trivy
php,CVE-2023-3640,grype+trivy
php,CVE-2020-36694,grype+trivy
php,CVE-2023-31486,grype+snyk+trivy
php,CVE-2022-45888,grype+trivy
php,CVE-2023-0160,grype+trivy
php,CVE-2023-3776,grype+trivy
php,CVE-2019-12455,grype+trivy
php,CVE-2019-12380,grype+trivy
php,CVE-2022-44034,grype+trivy
php,CVE-2008-1687,grype+snyk+trivy
php,CVE-2023-2953,grype+snyk+trivy
php,CVE-2020-14304,grype+trivy
php,CVE-2023-2898,grype+trivy
php,CVE-2023-3397,grype+trivy
php,CVE-2023-4273,grype+trivy
php,CVE-2017-17740,grype+snyk+trivy
php,CVE-2019-16233,grype+trivy
php,CVE-2023-31484,grype+snyk+trivy
php,CVE-2019-16089,grype+trivy
php,CVE-2014-9892,grype+trivy
php,CVE-2023-3772,grype+trivy
php,CVE-2022-45884,grype+trivy
php,CVE-2022-48303,grype+snyk+trivy
php,CVE-2019-16230,grype+trivy
php,CVE-2019-1010025,grype+snyk+trivy
php,CVE-2018-20796,grype+snyk+trivy
php,CVE-2018-5709,grype+snyk+trivy
php,CVE-2008-1688,grype+snyk+trivy
php,CVE-2019-11191,grype+trivy
php,CVE-2023-3773,grype+trivy
php,CVE-2022-3219,grype+snyk+trivy
golang,CVE-2018-9996,grype+snyk+trivy
golang,CVE-2018-12928,grype+trivy
golang,CVE-2019-19378,grype+trivy
golang,CVE-2022-3238,grype+trivy
golang,CVE-2019-1010022,grype+snyk+trivy
golang,CVE-2023-36191,grype+snyk+trivy
golang,CVE-2022-27943,grype+snyk+trivy
golang,CVE-2023-24329,grype+snyk+trivy
golang,CVE-2019-16231,grype+trivy
golang,CVE-2018-6829,grype+snyk+trivy
golang,CVE-2019-19070,grype+trivy
golang,CVE-2023-4147,grype+trivy
golang,CVE-2017-13694,grype+trivy
golang,CVE-2023-2176,grype+trivy
golang,CVE-2008-2544,grype+trivy
golang,CVE-2023-1194,grype+trivy
golang,CVE-2023-4132,grype+trivy
golang,CVE-2007-6755,grype+snyk+trivy
golang,CVE-2023-22490,trivy
golang,CVE-2023-35827,grype+trivy
golang,CVE-2011-4916,grype+trivy
golang,CVE-2019-1010024,grype+snyk+trivy
golang,CVE-2005-3660,grype+trivy
golang,CVE-2023-37453,grype+trivy
golang,CVE-2022-44032,grype+trivy
golang,CVE-2007-5686,grype+snyk+trivy
golang,CVE-2011-4915,grype+trivy
golang,CVE-2010-4756,grype+snyk+trivy
golang,CVE-2023-3817,grype+snyk+trivy
golang,CVE-2013-7445,grype+trivy
golang,CVE-2021-3714,grype+trivy
golang,CVE-2023-4128,grype+trivy
golang,CVE-2019-9192,grype+snyk+trivy
golang,CVE-2022-0563,grype+snyk+trivy
golang,CVE-2023-40283,grype+trivy
golang,CVE-2023-23946,trivy
golang,CVE-2021-3864,grype+trivy
golang,CVE-2015-3276,grype+snyk+trivy
golang,CVE-2023-31437,grype+snyk+trivy
golang,CVE-2023-3611,grype+trivy
golang,CVE-2023-37454,grype+trivy
golang,CVE-2023-3863,grype+trivy
golang,CVE-2023-23039,grype+trivy
golang,CVE-2023-4004,grype+trivy
golang,CVE-2010-0928,grype+snyk+trivy
golang,CVE-2023-3446,grype+snyk+trivy
golang,CVE-2018-17977,grype+trivy
golang,CVE-2020-14145,grype+snyk+trivy
golang,CVE-2020-36325,grype+snyk+trivy
golang,CVE-2022-24975,grype+snyk+trivy
golang,CVE-2018-18483,grype+snyk+trivy
golang,CVE-2020-15719,grype+snyk+trivy
golang,CVE-2023-2975,grype+snyk+trivy
golang,CVE-2023-23005,grype+trivy
golang,CVE-2007-2768,grype+snyk+trivy
golang,CVE-2023-25815,grype+snyk+trivy
golang,CVE-2022-25265,grype+trivy
golang,CVE-2018-1000021,grype+snyk+trivy
golang,CVE-2005-2541,grype+snyk+trivy
golang,CVE-2018-1121,grype+trivy
golang,CVE-2018-15919,grype+snyk+trivy
golang,CVE-2007-6761,grype+trivy
golang,CVE-2014-9900,grype+trivy
golang,CVE-2023-4133,grype+trivy
golang,CVE-2007-3719,grype+trivy
golang,CVE-2023-4134,grype+trivy
golang,CVE-2008-3234,grype+snyk+trivy
golang,CVE-2011-4116,grype+snyk+trivy
golang,CVE-2023-26242,grype+trivy
golang,CVE-2019-19449,grype+trivy
golang,CVE-2022-44033,grype+trivy
golang,CVE-2019-12379,grype+trivy
golang,CVE-2023-31439,grype+snyk+trivy
golang,CVE-2021-31879,grype+snyk+trivy
golang,CVE-2023-31083,grype+trivy
golang,CVE-2023-4016,grype+snyk+trivy
golang,CVE-2010-2632,grype+snyk+trivy
golang,CVE-2023-28531,grype+snyk+trivy
golang,CVE-2021-32256,grype+snyk+trivy
golang,CVE-2017-13693,grype+trivy
golang,CVE-2019-1010023,grype+snyk+trivy
golang,CVE-2010-4563,grype+trivy
golang,CVE-2016-8660,grype+trivy
golang,CVE-2022-45885,grype+trivy
golang,CVE-2012-4542,grype+trivy
golang,CVE-2017-13716,grype+snyk+trivy
golang,CVE-2023-1972,grype+snyk+trivy
golang,CVE-2022-4543,grype+trivy
golang,CVE-2021-3847,grype+trivy
golang,CVE-2023-1076,grype+trivy
golang,CVE-2015-2877,grype+trivy
golang,CVE-2023-31081,grype+trivy
golang,CVE-2008-4609,grype+trivy
golang,CVE-2021-26934,grype+trivy
golang,CVE-2019-19882,grype+snyk+trivy
golang,CVE-2023-1206,grype+trivy
golang,CVE-2019-16232,grype+trivy
golang,CVE-2023-1193,grype+trivy
golang,CVE-2019-15213,grype+trivy
golang,CVE-2023-20588,grype+trivy
golang,CVE-2020-15778,grype+snyk+trivy
golang,CVE-2023-34319,grype+trivy
golang,CVE-2019-12378,grype+trivy
golang,CVE-2022-0400,grype+trivy
golang,CVE-2022-48502,grype+trivy
golang,CVE-2023-4155,grype+trivy
golang,CVE-2022-45919,grype+trivy
golang,CVE-2017-14159,grype+snyk+trivy
golang,CVE-2023-29383,grype+snyk+trivy
golang,CVE-2020-35501,grype+trivy
golang,CVE-2023-24535,grype+snyk+trivy
golang,CVE-2023-4010,grype+trivy
golang,CVE-2010-5321,grype+trivy
golang,CVE-2023-4194,grype+trivy
golang,CVE-2023-2430,grype+trivy
golang,CVE-2023-21264,grype+trivy
golang,CVE-2023-31438,grype+snyk+trivy
golang,CVE-2019-12381,grype+trivy
golang,CVE-2017-18018,grype+snyk+trivy
golang,CVE-2018-20712,grype+snyk+trivy
golang,CVE-2004-0230,grype+trivy
golang,CVE-2022-41848,grype+trivy
golang,CVE-2011-4917,grype+trivy
golang,CVE-2019-16234,grype+trivy
golang,CVE-2017-0630,grype+trivy
golang,CVE-2019-12382,grype+trivy
golang,CVE-2023-31085,grype+trivy
golang,CVE-2020-11725,grype+trivy
golang,CVE-2019-12456,grype+trivy
golang,CVE-2019-19814,grype+trivy
golang,CVE-2022-2961,grype+trivy
golang,CVE-2022-45886,grype+trivy
golang,CVE-2022-1247,grype+trivy
golang,CVE-2021-45346,grype+snyk+trivy
golang,CVE-2013-4392,grype+snyk+trivy
golang,CVE-2019-20794,grype+trivy
golang,CVE-2016-10723,grype+trivy
golang,CVE-2023-36054,grype+snyk+trivy
golang,CVE-2019-16229,grype+trivy
golang,CVE-2016-20012,grype+snyk+trivy
golang,CVE-2023-1192,grype+trivy
golang,CVE-2018-20673,grype+snyk+trivy
golang,CVE-2011-3374,grype+snyk+trivy
golang,CVE-2022-45887,grype+trivy
golang,CVE-2023-0597,grype+trivy
golang,CVE-2016-2781,grype+snyk+trivy
golang,CVE-2011-3389,grype+snyk+trivy
golang,CVE-2023-31082,grype+trivy
golang,CVE-2023-3640,grype+trivy
golang,CVE-2020-36694,grype+trivy
golang,CVE-2023-31486,grype+snyk+trivy
golang,CVE-2022-45888,grype+trivy
golang,CVE-2023-27043,grype+snyk+trivy
golang,CVE-2023-0160,grype+trivy
golang,CVE-2023-3776,grype+trivy
golang,CVE-2019-6110,grype+snyk+trivy
golang,CVE-2019-12455,grype+trivy
golang,CVE-2016-10009,grype+snyk+trivy
golang,CVE-2019-12380,grype+trivy
golang,CVE-2022-44034,grype+trivy
golang,CVE-2023-25652,grype+snyk+trivy
golang,CVE-2023-38408,grype+snyk+trivy
golang,CVE-2023-2953,grype+snyk+trivy
golang,CVE-2020-14304,grype+trivy
golang,CVE-2023-2898,grype+trivy
golang,CVE-2023-3397,grype+trivy
golang,CVE-2023-4273,grype+trivy
golang,CVE-2017-17740,grype+snyk+trivy
golang,CVE-2001-1483,grype+snyk+trivy
golang,CVE-2019-16233,grype+trivy
golang,CVE-2023-31484,grype+snyk+trivy
golang,CVE-2023-29007,grype+snyk+trivy
golang,CVE-2019-16089,grype+trivy
golang,CVE-2018-1000007,grype+snyk+trivy
golang,CVE-2014-9892,grype+trivy
golang,CVE-2022-29526,trivy
golang,CVE-2023-3772,grype+trivy
golang,CVE-2022-45884,grype+trivy
golang,CVE-2022-48303,grype+snyk+trivy
golang,CVE-2019-16230,grype+trivy
golang,CVE-2019-1010025,grype+snyk+trivy
golang,CVE-2018-20796,grype+snyk+trivy
golang,CVE-2018-5709,grype+snyk+trivy
golang,CVE-2019-11191,grype+trivy
golang,CVE-2023-3773,grype+trivy
golang,CVE-2022-3219,grype+snyk+trivy
golang,CVE-2007-2243,grype+snyk+trivy
amazonlinux,CVE-2023-35945,grype+snyk+trivy
amazonlinux,CVE-2022-41409,grype+snyk+trivy
nextcloud,CVE-2018-9996,grype+snyk+trivy
nextcloud,CVE-2018-21232,grype+snyk+trivy
nextcloud,CVE-2018-12928,grype+trivy
nextcloud,CVE-2019-19378,grype+trivy
nextcloud,CVE-2022-3238,grype+trivy
nextcloud,CVE-2019-1010022,grype+snyk+trivy
nextcloud,CVE-2023-36191,grype+snyk+trivy
nextcloud,CVE-2022-27943,grype+snyk+trivy
nextcloud,CVE-2023-24329,grype+snyk+trivy
nextcloud,CVE-2023-1289,grype+snyk+trivy
nextcloud,CVE-2019-16231,grype+trivy
nextcloud,CVE-2018-6829,grype+snyk+trivy
nextcloud,CVE-2012-0039,grype+snyk+trivy
nextcloud,CVE-2022-1115,grype+snyk+trivy
nextcloud,CVE-2019-19070,grype+trivy
nextcloud,CVE-2022-28391,grype+snyk+trivy
nextcloud,CVE-2023-4147,grype+trivy
nextcloud,CVE-2017-13694,grype+trivy
nextcloud,CVE-2016-9116,grype+snyk+trivy
nextcloud,CVE-2001-1534,grype+snyk+trivy
nextcloud,CVE-2023-2176,grype+trivy
nextcloud,CVE-2018-18064,grype+snyk+trivy
nextcloud,CVE-2023-3164,grype+snyk+trivy
nextcloud,CVE-2008-2544,grype+trivy
nextcloud,CVE-2007-3996,grype+snyk+trivy
nextcloud,CVE-2017-9117,grype+snyk+trivy
nextcloud,CVE-2007-1743,grype+snyk+trivy
nextcloud,CVE-2023-1194,grype+trivy
nextcloud,CVE-2023-4132,grype+trivy
nextcloud,CVE-2007-6755,grype+snyk+trivy
nextcloud,CVE-2019-6462,grype+snyk+trivy
nextcloud,CVE-2023-35827,grype+trivy
nextcloud,CVE-2017-11754,grype+snyk+trivy
nextcloud,CVE-2011-4916,grype+trivy
nextcloud,CVE-2019-1010024,grype+snyk+trivy
nextcloud,CVE-2005-3660,grype+trivy
nextcloud,CVE-2023-37453,grype+trivy
nextcloud,CVE-2022-44032,grype+trivy
nextcloud,CVE-2007-5686,grype+snyk+trivy
nextcloud,CVE-2011-4915,grype+trivy
nextcloud,CVE-2010-4756,grype+snyk+trivy
nextcloud,CVE-2023-3817,grype+snyk+trivy
nextcloud,CVE-2013-7445,grype+trivy
nextcloud,CVE-2021-3714,grype+trivy
nextcloud,CVE-2023-4128,grype+trivy
nextcloud,CVE-2016-9113,grype+snyk+trivy
nextcloud,CVE-2019-9192,grype+snyk+trivy
nextcloud,CVE-2022-0563,grype+snyk+trivy
nextcloud,CVE-2009-3546,grype+snyk+trivy
nextcloud,CVE-2018-6952,grype+snyk+trivy
nextcloud,CVE-2020-27843,trivy
nextcloud,CVE-2023-40283,grype+trivy
nextcloud,CVE-2021-29338,trivy
nextcloud,CVE-2016-9580,grype+snyk+trivy
nextcloud,CVE-2021-3864,grype+trivy
nextcloud,CVE-2015-3276,grype+snyk+trivy
nextcloud,CVE-2023-31437,grype+snyk+trivy
nextcloud,CVE-2017-5563,grype+snyk+trivy
nextcloud,CVE-2018-10126,grype+snyk+trivy
nextcloud,CVE-2023-3611,grype+trivy
nextcloud,CVE-2023-37454,grype+trivy
nextcloud,CVE-2023-4004,grype+trivy
nextcloud,CVE-2023-3863,grype+trivy
nextcloud,CVE-2010-0928,grype+snyk+trivy
nextcloud,CVE-2023-23039,grype+trivy
nextcloud,CVE-2018-16375,grype+snyk+trivy
nextcloud,CVE-2023-3446,grype+snyk+trivy
nextcloud,CVE-2023-26966,grype+snyk+trivy
nextcloud,CVE-2018-17977,grype+trivy
nextcloud,CVE-2020-36325,grype+snyk+trivy
nextcloud,CVE-2018-20847,trivy
nextcloud,CVE-2023-2975,grype+snyk+trivy
nextcloud,CVE-2018-18483,grype+snyk+trivy
nextcloud,CVE-2023-27102,grype+snyk+trivy
nextcloud,CVE-2022-3213,grype+snyk+trivy
nextcloud,CVE-2023-34152,grype+snyk+trivy
nextcloud,CVE-2020-15719,grype+snyk+trivy
nextcloud,CVE-2017-14988,grype+snyk+trivy
nextcloud,CVE-2019-12973,trivy
nextcloud,CVE-2016-9114,grype+snyk+trivy
nextcloud,CVE-2008-0456,grype+snyk+trivy
nextcloud,CVE-2023-3316,grype+snyk+trivy
nextcloud,CVE-2017-17973,grype+snyk+trivy
nextcloud,CVE-2023-23005,grype+trivy
nextcloud,CVE-2020-27824,trivy
nextcloud,CVE-2022-25265,grype+trivy
nextcloud,CVE-2020-27823,trivy
nextcloud,CVE-2023-3618,grype+snyk+trivy
nextcloud,CVE-2009-3293,grype+snyk+trivy
nextcloud,CVE-2005-2541,grype+snyk+trivy
nextcloud,CVE-2023-1906,grype+snyk+trivy
nextcloud,CVE-2018-1121,grype+trivy
nextcloud,CVE-2007-6761,grype+trivy
nextcloud,CVE-2014-9900,grype+trivy
nextcloud,CVE-2023-4133,grype+trivy
nextcloud,CVE-2007-3719,grype+trivy
nextcloud,CVE-2023-4134,grype+trivy
nextcloud,CVE-2018-1000500,grype+snyk+trivy
nextcloud,CVE-2011-4116,grype+snyk+trivy
nextcloud,CVE-2022-1210,grype+snyk+trivy
nextcloud,CVE-2023-26242,grype+trivy
nextcloud,CVE-2019-19449,grype+trivy
nextcloud,CVE-2022-44033,grype+trivy
nextcloud,CVE-2018-20846,grype+snyk+trivy
nextcloud,CVE-2019-12379,grype+trivy
nextcloud,CVE-2023-31439,grype+snyk+trivy
nextcloud,CVE-2016-9581,grype+snyk+trivy
nextcloud,CVE-2023-2157,grype+snyk+trivy
nextcloud,CVE-2023-4016,grype+snyk+trivy
nextcloud,CVE-2010-2632,grype+snyk+trivy
nextcloud,CVE-2023-31083,grype+trivy
nextcloud,CVE-2007-3477,grype+snyk+trivy
nextcloud,CVE-2021-32256,grype+snyk+trivy
nextcloud,CVE-2023-1916,grype+snyk+trivy
nextcloud,CVE-2005-0406,grype+snyk+trivy
nextcloud,CVE-2017-13693,grype+trivy
nextcloud,CVE-2019-1010023,grype+snyk+trivy
nextcloud,CVE-2016-10506,grype+snyk+trivy
nextcloud,CVE-2023-3195,grype+snyk+trivy
nextcloud,CVE-2010-4563,grype+trivy
nextcloud,CVE-2016-8660,grype+trivy
nextcloud,CVE-2007-3303,grype+snyk+trivy
nextcloud,CVE-2022-45885,grype+trivy
nextcloud,CVE-2016-8862,grype+snyk+trivy
nextcloud,CVE-2018-5727,trivy
nextcloud,CVE-2012-4542,grype+trivy
nextcloud,CVE-2017-13716,grype+snyk+trivy
